bbref_id,season,Name,Age,Level,Team,G,PA,AB,R,H,X1B,X2B,X3B,HR,RBI,BB,IBB,uBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS
semiema01,2022,Marcus Semien,31,Maj-AL,Texas,161,724,657,101,163,101,31,5,26,83,53,0,53,120,4,0,10,7,25,8,0.248,0.304,0.429,0.733
freemfr01,2022,Freddie Freeman,32,Maj-NL,Los Angeles,159,708,612,117,199,129,47,2,21,100,84,12,72,102,5,0,7,6,13,3,0.325,0.407,0.511,0.918
turnetr01,2022,Trea Turner,29,Maj-NL,Los Angeles,160,708,652,101,194,130,39,4,21,100,45,1,44,131,3,0,6,9,27,3,0.298,0.343,0.466,0.809
guerrvl02,2022,Vladimir Guerrero Jr.,23,Maj-AL,Toronto,160,706,638,90,175,108,35,0,32,97,58,6,52,116,6,0,4,26,8,3,0.274,0.339,0.48,0.818
lindofr01,2022,Francisco Lindor,28,Maj-NL,New York,161,706,630,98,170,114,25,5,26,107,59,2,57,133,10,0,7,11,16,6,0.27,0.339,0.449,0.788
olsonma02,2022,Matt Olson,28,Maj-NL,Atlanta,162,699,616,86,148,70,44,0,34,103,75,6,69,170,4,0,4,13,0,0,0.24,0.325,0.477,0.802
bichebo01,2022,Bo Bichette,24,Maj-AL,Toronto,159,697,652,91,189,121,43,1,24,93,41,0,41,155,2,0,2,21,13,8,0.29,0.333,0.469,0.802
judgeaa01,2022,Aaron Judge,30,Maj-AL,New York,157,696,570,133,177,87,28,0,62,131,111,19,92,175,6,0,5,14,16,3,0.311,0.425,0.686,1.111
swansda01,2022,Dansby Swanson,28,Maj-NL,Atlanta,162,696,640,99,177,119,32,1,25,96,49,0,49,182,3,0,4,12,18,7,0.277,0.329,0.447,0.776
rileyau01,2022,Austin Riley,25,Maj-NL,Atlanta,159,693,615,90,168,89,39,2,38,93,57,1,56,168,17,0,4,13,2,0,0.273,0.349,0.529,0.878
alonspe01,2022,Pete Alonso,27,Maj-NL,New York,160,685,597,95,162,95,27,0,40,131,67,16,51,128,12,0,9,17,5,1,0.271,0.352,0.518,0.869
ramirjo01,2022,José Ramírez,29,Maj-AL,Cleveland,157,685,601,90,168,90,44,5,29,126,69,20,49,82,6,0,9,5,20,7,0.28,0.355,0.514,0.869
croneja01,2022,Jake Cronenworth,28,Maj-NL,San Diego,158,684,587,88,140,89,30,4,17,88,70,3,67,131,16,0,8,2,3,0,0.239,0.332,0.39,0.722
abreujo02,2022,José Abreu,35,Maj-AL,Chicago,157,679,601,85,183,128,40,0,15,75,62,2,60,110,12,0,4,19,0,0,0.305,0.379,0.446,0.824
nimmobr01,2022,Brandon Nimmo,29,Maj-NL,New York,151,673,580,102,159,106,30,7,16,64,71,0,71,116,16,3,3,9,3,2,0.274,0.367,0.433,0.8
hoskirh01,2022,Rhys Hoskins,29,Maj-NL,Philadelphia,156,672,589,81,145,80,33,2,30,79,72,0,72,169,6,0,4,12,2,1,0.246,0.332,0.462,0.794
mullice01,2022,Cedric Mullins,27,Maj-AL,Baltimore,156,672,608,89,157,105,32,4,16,64,47,2,45,126,9,1,5,4,34,10,0.258,0.318,0.403,0.721
yelicch01,2022,Christian Yelich,30,Maj-NL,Milwaukee,154,671,575,99,145,102,25,4,14,57,88,5,83,162,5,1,2,9,19,3,0.252,0.355,0.383,0.738
rosaram01,2022,Amed Rosario,26,Maj-AL,Cleveland,153,670,637,86,180,134,26,9,11,71,25,0,25,111,4,0,4,19,18,4,0.283,0.312,0.404,0.715
schwaky01,2022,Kyle Schwarber,29,Maj-NL,Philadelphia,155,669,577,100,126,56,21,3,46,94,86,3,83,200,4,0,2,10,10,1,0.218,0.323,0.504,0.827
walkech02,2022,Christian Walker,31,Maj-NL,Arizona,160,667,583,84,141,78,25,2,36,94,69,2,67,131,8,0,7,15,2,2,0.242,0.327,0.477,0.804
ohtansh01,2022,Shohei Ohtani,27,Maj-AL,Los Angeles,157,666,586,90,160,90,30,6,34,95,72,14,58,161,5,0,3,6,11,9,0.273,0.356,0.519,0.875
sotoju01,2022,Juan Soto,23,Maj-NL,"San Diego,Washington",153,664,524,93,127,73,25,2,27,62,135,6,129,96,4,0,0,12,6,2,0.242,0.401,0.452,0.854
seageco01,2022,Corey Seager,28,Maj-AL,Texas,151,663,593,91,145,87,24,1,33,83,58,7,51,103,7,0,5,14,3,0,0.245,0.317,0.455,0.772
profaju01,2022,Jurickson Profar,29,Maj-NL,San Diego,152,658,575,82,140,87,36,2,15,58,73,0,73,103,4,3,3,12,5,1,0.244,0.331,0.391,0.723
garciad02,2022,Adolis García,29,Maj-AL,Texas,156,657,605,88,151,85,34,5,27,101,40,2,38,183,6,0,6,9,25,6,0.25,0.3,0.456,0.756
bregmal01,2022,Alex Bregman,28,Maj-AL,Houston,155,656,548,93,142,81,38,0,23,93,87,1,86,77,11,0,10,18,1,2,0.259,0.366,0.454,0.82
goldspa01,2022,Paul Goldschmidt,34,Maj-NL,St. Louis,151,651,561,106,178,102,41,0,35,115,79,1,78,141,5,0,4,7,7,0,0.317,0.404,0.578,0.981
belljo02,2022,Josh Bell,29,Maj-NL,"San Diego,Washington",156,647,552,78,147,98,29,3,17,71,81,4,77,102,5,0,6,22,0,1,0.266,0.362,0.422,0.784
santaan02,2022,Anthony Santander,27,Maj-AL,Baltimore,152,647,574,78,138,81,24,0,33,89,55,1,54,122,13,0,5,14,0,2,0.24,0.318,0.455,0.773
lowena01,2022,Nathaniel Lowe,26,Maj-AL,Texas,157,645,593,74,179,123,26,3,27,76,48,2,46,147,4,0,0,10,2,2,0.302,0.358,0.492,0.851
arozara01,2022,Randy Arozarena,27,Maj-AL,Tampa Bay,153,645,586,72,154,90,41,3,20,89,46,2,44,156,11,0,2,17,32,12,0.263,0.327,0.445,0.773
machama01,2022,Manny Machado,29,Maj-NL,San Diego,150,644,578,100,172,102,37,1,32,102,63,10,53,133,1,0,2,12,9,1,0.298,0.367,0.531,0.898
verdual01,2022,Alex Verdugo,26,Maj-AL,Boston,152,644,593,75,166,115,39,1,11,74,42,2,40,86,3,0,6,14,1,3,0.28,0.328,0.405,0.732
happia01,2022,Ian Happ,27,Maj-NL,Chicago,158,641,573,72,155,94,42,2,17,72,58,4,54,149,6,0,4,11,9,4,0.271,0.342,0.44,0.782
bettsmo01,2022,Mookie Betts,29,Maj-NL,Los Angeles,142,639,572,117,154,76,40,3,35,82,55,0,55,104,8,0,4,8,12,2,0.269,0.34,0.533,0.873
kwanst01,2022,Steven Kwan,24,Maj-AL,Cleveland,147,638,563,89,168,130,25,7,6,52,62,2,60,60,7,2,4,9,19,5,0.298,0.373,0.4,0.772
croncj01,2022,C.J. Cron,32,Maj-NL,Colorado,150,632,575,79,148,88,28,3,29,102,43,6,37,164,8,0,5,16,0,0,0.257,0.315,0.468,0.783
wittbo02,2022,Bobby Witt Jr.,22,Maj-AL,Kansas City,150,632,591,82,150,93,31,6,20,80,30,2,28,135,6,0,5,12,30,7,0.254,0.294,0.428,0.722
bogaexa01,2022,Xander Bogaerts,29,Maj-AL,Boston,150,631,557,84,171,118,38,0,15,73,57,2,55,118,10,0,7,14,8,2,0.307,0.377,0.456,0.833
bohmal01,2022,Alec Bohm,25,Maj-NL,Philadelphia,152,631,586,79,164,124,24,3,13,72,31,1,30,110,4,0,10,18,2,3,0.28,0.315,0.398,0.713
edmanto01,2022,Tommy Edman,27,Maj-NL,St. Louis,153,630,577,95,153,105,31,4,13,57,46,2,44,111,5,1,1,10,32,3,0.265,0.324,0.4,0.725
suareeu01,2022,Eugenio Suárez,30,Maj-AL,Seattle,150,629,543,76,128,71,24,2,31,87,73,0,73,196,8,0,5,12,0,0,0.236,0.332,0.459,0.791
phamth01,2022,Tommy Pham,34,"Maj-AL,Maj-NL","Boston,Cincinnati",144,622,554,89,131,90,23,1,17,63,56,0,56,167,7,0,5,20,8,3,0.237,0.312,0.374,0.686
chapmma01,2022,Matt Chapman,29,Maj-AL,Toronto,155,621,538,83,123,68,27,1,27,76,68,1,67,170,10,0,5,7,2,2,0.229,0.324,0.433,0.757
arenano01,2022,Nolan Arenado,31,Maj-NL,St. Louis,148,620,557,73,163,90,42,1,30,103,52,3,49,72,7,0,4,15,5,3,0.293,0.358,0.533,0.891
adamewi01,2022,Willy Adames,26,Maj-NL,Milwaukee,139,617,563,83,134,72,31,0,31,98,49,3,46,166,1,0,4,11,8,3,0.238,0.298,0.458,0.757
hernace02,2022,César Hernández,32,Maj-NL,Washington,147,617,560,64,139,106,28,4,1,34,45,0,45,114,7,3,2,9,10,4,0.248,0.311,0.318,0.629
deverra01,2022,Rafael Devers,25,Maj-AL,Boston,141,614,555,84,164,94,42,1,27,88,50,11,39,114,6,0,3,14,3,1,0.296,0.358,0.521,0.879
reynobr01,2022,Bryan Reynolds,27,Maj-NL,Pittsburgh,145,614,542,74,142,92,19,4,27,62,56,6,50,141,14,0,2,13,7,3,0.262,0.345,0.461,0.807
francty01,2022,Ty France,27,Maj-AL,Seattle,140,613,551,65,151,103,27,1,20,83,35,3,32,94,21,0,5,18,0,0,0.274,0.338,0.436,0.774
murphse01,2022,Sean Murphy,27,Maj-AL,Oakland,148,612,537,67,134,77,37,2,18,66,56,2,54,124,13,0,5,14,1,0,0.25,0.332,0.426,0.759
tuckeky01,2022,Kyle Tucker,25,Maj-AL,Houston,150,609,544,71,140,81,28,1,30,107,59,4,55,95,1,0,2,11,25,4,0.257,0.33,0.478,0.808
mountry01,2022,Ryan Mountcastle,25,Maj-AL,Baltimore,145,609,555,62,139,88,28,1,22,85,43,1,42,154,4,0,7,12,4,1,0.251,0.305,0.423,0.729
altuvjo01,2022,Jose Altuve,32,Maj-AL,Houston,141,604,527,103,158,91,39,0,28,57,66,2,64,87,10,0,1,13,18,1,0.3,0.387,0.533,0.921
arraelu01,2022,Luis Arraez,25,Maj-AL,Minnesota,144,603,547,88,173,133,31,1,8,49,50,2,48,43,3,0,3,6,4,4,0.316,0.375,0.421,0.795
crawfjp01,2022,J.P. Crawford,27,Maj-AL,Seattle,145,603,518,57,126,93,24,3,6,42,68,0,68,80,10,2,5,11,3,2,0.243,0.339,0.336,0.675
florewi01,2022,Wilmer Flores,30,Maj-NL,San Francisco,151,602,525,72,120,72,28,1,19,71,59,1,58,103,11,0,7,7,0,0,0.229,0.316,0.394,0.71
fraziad01,2022,Adam Frazier,30,Maj-AL,Seattle,156,602,541,61,129,100,22,4,3,42,46,1,45,73,5,4,6,15,11,6,0.238,0.301,0.311,0.612
tellero01,2022,Rowdy Tellez,27,Maj-NL,Milwaukee,153,599,529,67,116,58,23,0,35,89,62,9,53,121,5,0,3,20,2,1,0.219,0.306,0.461,0.767
mcmahry01,2022,Ryan McMahon,27,Maj-NL,Colorado,153,597,529,67,130,84,23,3,20,67,60,0,60,158,5,0,3,7,7,3,0.246,0.327,0.414,0.741
martijd02,2022,J.D. Martinez,34,Maj-AL,Boston,139,596,533,76,146,86,43,1,16,62,52,1,51,145,5,0,5,20,0,0,0.274,0.341,0.448,0.79
strawmy01,2022,Myles Straw,27,Maj-AL,Cleveland,152,596,535,72,118,93,22,3,0,32,54,0,54,87,1,2,4,4,21,1,0.221,0.291,0.273,0.564
varshda01,2022,Daulton Varsho,25,Maj-NL,Arizona,151,592,531,79,125,72,23,3,27,74,46,0,46,145,7,2,5,8,16,6,0.235,0.302,0.443,0.745
correca01,2022,Carlos Correa,27,Maj-AL,Minnesota,136,590,522,70,152,105,24,1,22,64,61,2,59,121,3,0,4,18,0,1,0.291,0.366,0.467,0.834
baezja01,2022,Javier Báez,29,Maj-AL,Detroit,144,590,555,64,132,84,27,4,17,67,26,1,25,147,6,0,3,13,9,2,0.238,0.278,0.393,0.671
mcneije01,2022,Jeff McNeil,30,Maj-NL,New York,148,589,533,73,174,125,39,1,9,62,40,1,39,61,11,0,5,6,4,0,0.327,0.382,0.454,0.836
mancitr01,2022,Trey Mancini,30,Maj-AL,"Baltimore,Houston",143,587,519,56,124,82,23,1,18,63,53,2,51,135,10,0,5,12,0,0,0.239,0.319,0.391,0.71
gourryu01,2022,Yuli Gurriel,38,Maj-AL,Houston,146,584,545,53,132,84,40,0,8,53,30,0,30,73,6,0,3,13,8,0,0.242,0.288,0.36,0.647
springe01,2022,George Springer,32,Maj-AL,Toronto,133,583,513,89,137,86,22,4,25,76,54,1,53,100,7,0,5,7,14,2,0.267,0.342,0.472,0.814
farmeky01,2022,Kyle Farmer,31,Maj-NL,Cincinnati,145,583,526,58,134,94,25,1,14,78,33,0,33,99,16,2,6,20,4,3,0.255,0.315,0.386,0.701
haysau01,2022,Austin Hays,26,Maj-AL,Baltimore,145,582,535,66,134,81,35,2,16,60,34,0,34,114,10,0,3,11,2,4,0.251,0.306,0.413,0.719
kimha01,2022,Ha-Seong Kim,26,Maj-NL,San Diego,150,582,517,58,130,87,29,3,11,59,51,0,51,100,7,3,4,9,12,2,0.252,0.325,0.383,0.708
rodgebr02,2022,Brendan Rodgers,25,Maj-NL,Colorado,137,581,527,72,140,94,30,3,13,63,46,0,46,101,3,0,5,25,0,0,0.266,0.325,0.408,0.733
mccutan01,2022,Andrew McCutchen,35,Maj-NL,Milwaukee,134,580,515,66,122,80,25,0,17,69,57,1,56,124,4,0,4,10,8,6,0.237,0.316,0.385,0.7
smithwi05,2022,Will Smith,27,Maj-NL,Los Angeles,137,578,508,68,132,79,26,3,24,87,56,4,52,96,10,0,4,11,1,0,0.26,0.343,0.465,0.807
blackch02,2022,Charlie Blackmon,35,Maj-NL,Colorado,135,577,530,60,140,96,22,6,16,78,32,4,28,109,8,4,3,10,4,1,0.264,0.314,0.419,0.733
andruel01,2022,Elvis Andrus,33,Maj-AL,"Chicago,Oakland",149,577,535,66,133,84,32,0,17,58,39,0,39,92,3,0,0,11,18,4,0.249,0.303,0.404,0.707
torregl01,2022,Gleyber Torres,25,Maj-AL,New York,140,572,526,73,135,82,28,1,24,76,39,2,37,129,3,1,3,12,10,5,0.257,0.31,0.451,0.761
drurybr01,2022,Brandon Drury,29,Maj-NL,"Cincinnati,San Diego",138,568,518,87,136,75,31,2,28,87,38,0,38,126,8,0,4,8,2,3,0.263,0.32,0.492,0.813
voitlu01,2022,Luke Voit,31,Maj-NL,"San Diego,Washington",135,568,500,55,113,69,22,0,22,69,55,1,54,179,7,0,6,9,1,1,0.226,0.308,0.402,0.71
muncyma01,2022,Max Muncy,31,Maj-NL,Los Angeles,136,565,464,69,91,47,22,1,21,69,90,1,89,141,5,0,6,2,2,0,0.196,0.329,0.384,0.713
wardta01,2022,Taylor Ward,28,Maj-AL,Los Angeles,135,564,495,73,139,92,22,2,23,65,60,0,60,120,4,0,5,5,5,3,0.281,0.36,0.473,0.833
realmjt01,2022,J.T. Realmuto,31,Maj-NL,Philadelphia,139,562,504,75,139,86,26,5,22,84,41,1,40,119,12,0,5,7,21,1,0.276,0.342,0.478,0.82
alvaryo01,2022,Yordan Alvarez,25,Maj-AL,Houston,135,561,470,95,144,76,29,2,37,97,78,9,69,106,6,0,7,12,1,1,0.306,0.406,0.613,1.019
rodriju01,2022,Julio Rodríguez,21,Maj-AL,Seattle,132,560,511,84,145,89,25,3,28,75,40,4,36,145,8,0,1,7,25,7,0.284,0.345,0.509,0.853
hayeske01,2022,Ke'Bryan Hayes,25,Maj-NL,Pittsburgh,136,560,505,55,123,89,24,3,7,41,48,0,48,122,5,0,2,12,20,5,0.244,0.314,0.345,0.659
diazya01,2022,Yandy Díaz,30,Maj-AL,Tampa Bay,137,558,473,71,140,98,33,0,9,57,78,2,76,60,6,0,1,10,3,3,0.296,0.401,0.423,0.824
marteke01,2022,Ketel Marte,28,Maj-NL,Arizona,137,558,492,68,118,62,42,2,12,52,55,3,52,101,6,0,5,12,5,1,0.24,0.321,0.407,0.727
penaje02,2022,Jeremy Peña,24,Maj-AL,Houston,136,558,521,72,132,88,20,2,22,63,22,0,22,135,6,1,5,5,11,2,0.253,0.289,0.426,0.715
yastrmi01,2022,Mike Yastrzemski,31,Maj-NL,San Francisco,148,558,485,73,104,54,31,2,17,57,61,0,61,141,5,1,6,3,5,1,0.214,0.305,0.392,0.697
casteni01,2022,Nick Castellanos,30,Maj-NL,Philadelphia,136,558,524,56,138,98,27,0,13,62,29,0,29,130,3,0,2,15,7,1,0.263,0.305,0.389,0.694
kempto01,2022,Tony Kemp,30,Maj-AL,Oakland,147,558,497,61,117,84,24,2,7,46,45,0,45,69,8,5,3,5,11,1,0.235,0.307,0.334,0.641
gimenan01,2022,Andrés Giménez,23,Maj-AL,Cleveland,146,557,491,66,146,100,26,3,17,69,34,4,30,112,25,4,3,9,20,3,0.297,0.371,0.466,0.837
vaughan01,2022,Andrew Vaughn,24,Maj-AL,Chicago,134,555,510,60,138,92,28,1,17,76,31,0,31,96,9,0,5,13,0,0,0.271,0.321,0.429,0.75
brownse01,2022,Seth Brown,29,Maj-AL,Oakland,150,555,500,55,115,61,26,3,25,73,51,3,48,146,3,0,1,7,11,2,0.23,0.305,0.444,0.749
urshegi01,2022,Gio Urshela,30,Maj-AL,Minnesota,144,551,501,61,143,100,27,3,13,64,41,2,39,96,2,0,7,21,1,0,0.285,0.338,0.429,0.767
merriwh01,2022,Whit Merrifield,33,Maj-AL,"Kansas City,Toronto",139,550,504,70,126,86,28,1,11,58,38,0,38,85,0,0,8,11,16,5,0.25,0.298,0.375,0.673
bellico01,2022,Cody Bellinger,26,Maj-NL,Los Angeles,144,550,504,70,106,57,27,3,19,68,38,0,38,150,2,0,6,7,14,3,0.21,0.266,0.389,0.654
rizzoan01,2022,Anthony Rizzo,32,Maj-AL,New York,130,548,465,77,104,50,21,1,32,75,58,6,52,101,23,0,2,13,6,5,0.224,0.338,0.48,0.817
thomala02,2022,Lane Thomas,26,Maj-NL,Washington,146,548,498,62,120,75,26,2,17,52,41,0,41,132,4,0,5,8,8,4,0.241,0.301,0.404,0.705
winkeje01,2022,Jesse Winker,28,Maj-AL,Seattle,136,547,456,51,100,71,15,0,14,53,84,1,83,103,4,0,3,8,0,0,0.219,0.344,0.344,0.688
donaljo02,2022,Josh Donaldson,36,Maj-AL,New York,132,546,478,59,106,63,28,0,15,62,54,1,53,148,8,0,6,13,2,2,0.222,0.308,0.375,0.682
canhama01,2022,Mark Canha,33,Maj-NL,New York,140,542,462,71,123,86,24,0,13,61,48,1,47,97,28,0,4,3,3,1,0.266,0.367,0.403,0.77
escobed01,2022,Eduardo Escobar,33,Maj-NL,New York,136,542,495,58,119,69,26,4,20,69,40,3,37,129,1,0,6,4,0,2,0.24,0.295,0.43,0.726
kirkal01,2022,Alejandro Kirk,23,Maj-AL,Toronto,139,541,470,59,134,101,19,0,14,63,63,2,61,58,4,0,4,11,0,0,0.285,0.372,0.415,0.786
lemahdj01,2022,DJ LeMahieu,33,Maj-AL,New York,125,541,467,74,122,92,18,0,12,46,67,0,67,71,4,1,2,12,4,2,0.261,0.357,0.377,0.734
estrath01,2022,Thairo Estrada,26,Maj-NL,San Francisco,140,541,488,71,127,89,22,2,14,62,33,0,33,89,14,1,5,10,21,6,0.26,0.322,0.4,0.722
grichra01,2022,Randal Grichuk,30,Maj-NL,Colorado,140,538,506,60,131,88,21,3,19,73,24,0,24,127,6,0,2,12,4,0,0.259,0.299,0.425,0.724
hernate01,2022,Teoscar Hernández,29,Maj-AL,Toronto,131,535,499,71,133,72,35,1,25,77,34,0,34,152,2,0,0,18,6,3,0.267,0.316,0.491,0.807
wisdopa01,2022,Patrick Wisdom,30,Maj-NL,Chicago,134,534,469,67,97,44,28,0,25,66,53,1,52,183,9,1,2,8,8,4,0.207,0.298,0.426,0.725
melenmj01,2022,MJ Melendez,23,Maj-AL,Kansas City,129,534,460,57,100,58,21,3,18,62,66,1,65,131,1,0,7,2,2,3,0.217,0.313,0.394,0.706
acunaro01,2022,Ronald Acuna Jr.,24,Maj-NL,Atlanta,119,533,467,71,124,85,24,0,15,50,53,4,49,126,10,0,3,8,29,11,0.266,0.351,0.413,0.764
mateojo01,2022,Jorge Mateo,27,Maj-AL,Baltimore,150,533,494,63,109,64,25,7,13,50,27,0,27,147,5,3,2,8,35,9,0.221,0.267,0.379,0.646
turneju01,2022,Justin Turner,37,Maj-NL,Los Angeles,128,532,468,61,130,81,36,0,13,81,50,1,49,89,6,0,8,13,3,0,0.278,0.35,0.438,0.788
kineris01,2022,Isiah Kiner-Falefa,27,Maj-AL,New York,142,531,483,66,126,102,20,0,4,48,35,2,33,72,5,3,5,13,22,4,0.261,0.314,0.327,0.642
polloaj01,2022,AJ Pollock,34,Maj-AL,Chicago,138,527,489,61,120,79,26,1,14,56,32,0,32,98,2,0,4,13,3,1,0.245,0.292,0.389,0.681
grishtr01,2022,Trent Grisham,25,Maj-NL,San Diego,152,524,451,58,83,48,16,2,17,53,57,1,56,150,7,7,2,3,7,1,0.184,0.284,0.342,0.626
renfrhu01,2022,Hunter Renfroe,30,Maj-NL,Milwaukee,125,522,474,62,121,68,23,1,29,72,39,1,38,121,4,2,3,11,1,1,0.255,0.315,0.492,0.807
beninan01,2022,Andrew Benintendi,27,Maj-AL,"Kansas City,New York",126,521,461,54,140,109,23,3,5,51,52,0,52,77,2,1,5,7,8,3,0.304,0.373,0.399,0.772
hoernni01,2022,Nico Hoerner,25,Maj-NL,Chicago,135,517,481,60,135,98,22,5,10,55,28,4,24,57,6,0,2,11,20,2,0.281,0.327,0.41,0.737
rengilu01,2022,Luis Rengifo,25,Maj-AL,Los Angeles,127,511,489,45,129,86,22,4,17,52,17,0,17,79,4,1,0,11,6,2,0.264,0.294,0.429,0.724
rojasjo01,2022,Josh Rojas,28,Maj-NL,Arizona,124,510,443,66,119,84,25,1,9,56,55,2,53,98,2,5,5,7,23,3,0.269,0.349,0.391,0.739
schoojo01,2022,Jonathan Schoop,30,Maj-AL,Detroit,131,510,481,48,97,62,23,1,11,38,19,1,18,107,6,0,4,15,5,0,0.202,0.239,0.322,0.561
ozunama01,2022,Marcell Ozuna,31,Maj-NL,Atlanta,124,507,470,56,106,64,19,0,23,56,31,0,31,122,2,0,4,12,2,1,0.226,0.274,0.413,0.687
aguilje01,2022,Jesús Aguilar,32,"Maj-AL,Maj-NL","Baltimore,Miami",129,507,464,39,109,74,19,0,16,51,28,1,27,119,4,0,5,8,1,0,0.235,0.281,0.379,0.661
cruzne02,2022,Nelson Cruz,41,Maj-NL,Washington,124,507,448,50,105,79,16,0,10,64,49,1,48,119,4,0,3,16,4,0,0.234,0.314,0.337,0.651
rojasmi02,2022,Miguel Rojas,33,Maj-NL,Miami,140,507,471,34,111,84,19,2,6,36,26,1,25,61,6,1,3,12,9,3,0.236,0.283,0.323,0.605
santaca01,2022,Carlos Santana,36,Maj-AL,"Kansas City,Seattle",131,506,431,52,87,50,18,0,19,60,71,2,69,88,2,0,2,9,0,0,0.202,0.316,0.376,0.692
martest01,2022,Starling Marte,33,Maj-NL,New York,118,505,466,76,136,91,24,5,16,63,26,0,26,97,13,0,0,18,18,9,0.292,0.347,0.468,0.814
doziehu01,2022,Hunter Dozier,30,Maj-AL,Kansas City,128,500,462,51,109,67,26,4,12,41,34,0,34,125,3,0,1,14,4,3,0.236,0.292,0.387,0.679
perdoge01,2022,Geraldo Perdomo,22,Maj-NL,Arizona,148,500,431,58,84,67,10,2,5,40,50,0,50,103,5,12,2,3,9,2,0.195,0.285,0.262,0.547
troutmi01,2022,Mike Trout,30,Maj-AL,Los Angeles,119,499,438,85,124,54,28,2,40,80,54,8,46,139,6,0,1,6,1,0,0.283,0.369,0.63,0.999
naylojo01,2022,Josh Naylor,25,Maj-AL,Cleveland,122,498,449,47,115,67,28,0,20,79,38,4,34,80,6,0,5,13,6,1,0.256,0.319,0.452,0.771
wongko01,2022,Kolten Wong,31,Maj-NL,Milwaukee,134,497,430,65,108,65,24,4,15,47,46,2,44,88,14,2,5,5,17,6,0.251,0.339,0.43,0.77
gurrilo01,2022,Lourdes Gurriel Jr.,28,Maj-AL,Toronto,121,493,453,52,132,94,32,1,5,52,31,1,30,83,6,0,2,11,3,4,0.291,0.344,0.4,0.743
espinsa01,2022,Santiago Espinal,27,Maj-AL,Toronto,135,491,449,51,120,88,25,0,7,51,36,1,35,68,2,1,3,12,6,6,0.267,0.322,0.37,0.692
peralda01,2022,David Peralta,34,"Maj-AL,Maj-NL","Arizona,Tampa Bay",134,490,439,39,110,65,30,3,12,59,41,5,36,114,4,0,6,8,1,3,0.251,0.316,0.415,0.731
carlsdy01,2022,Dylan Carlson,23,Maj-NL,St. Louis,128,488,432,56,102,60,30,4,8,42,45,1,44,94,7,0,4,6,5,2,0.236,0.316,0.38,0.695
contrwi01,2022,Willson Contreras,30,Maj-NL,Chicago,113,487,416,65,101,54,23,2,22,55,45,0,45,103,24,0,2,14,4,2,0.243,0.349,0.466,0.815
miranjo01,2022,Jose Miranda,24,Maj-AL,Minnesota,125,483,444,45,119,79,25,0,15,66,28,0,28,91,10,0,1,19,1,1,0.268,0.325,0.426,0.751
lopezni01,2022,Nicky Lopez,27,Maj-AL,Kansas City,141,480,436,51,99,83,12,4,0,20,29,0,29,63,4,10,1,8,13,3,0.227,0.281,0.273,0.554
grossro01,2022,Robbie Grossman,32,"Maj-AL,Maj-NL","Atlanta,Detroit",129,477,411,40,86,59,19,1,7,45,56,0,56,129,6,0,4,3,6,2,0.209,0.31,0.311,0.622
perezsa02,2022,Salvador Perez,32,Maj-AL,Kansas City,114,473,445,48,113,66,23,1,23,76,18,2,16,109,7,0,3,9,0,0,0.254,0.292,0.465,0.757
reyesfr01,2022,Franmil Reyes,26,"Maj-AL,Maj-NL","Chicago,Cleveland",118,473,438,43,97,64,17,2,14,47,30,0,30,157,2,0,3,12,2,1,0.222,0.273,0.365,0.638
uriaslu01,2022,Luis Urías,25,Maj-NL,Milwaukee,119,472,406,54,97,63,17,1,16,47,50,0,50,99,11,0,5,9,1,2,0.239,0.335,0.404,0.739
milleow01,2022,Owen Miller,25,Maj-AL,Cleveland,130,472,424,53,103,70,26,1,6,51,32,1,31,93,7,0,9,8,2,0,0.243,0.301,0.351,0.652
odorro01,2022,Rougned Odor,28,Maj-AL,Baltimore,133,472,426,49,88,53,19,3,13,53,32,1,31,109,10,0,4,9,6,1,0.207,0.275,0.357,0.632
luxga01,2022,Gavin Lux,24,Maj-NL,Los Angeles,129,471,421,66,116,83,20,7,6,42,47,0,47,95,0,0,3,3,7,2,0.276,0.346,0.399,0.745
sanchga02,2022,Gary Sánchez,29,Maj-AL,Minnesota,128,471,419,42,86,46,24,0,16,61,40,0,40,136,7,0,5,12,2,0,0.205,0.282,0.377,0.66
rutscad01,2022,Adley Rutschman,24,Maj-AL,Baltimore,113,470,398,70,101,52,35,1,13,42,65,0,65,86,4,0,3,4,4,0,0.254,0.362,0.445,0.806
coopega03,2022,Garrett Cooper,31,Maj-NL,Miami,119,469,414,37,108,64,33,2,9,50,40,0,40,119,10,0,5,6,0,0,0.261,0.337,0.416,0.752
donovbr01,2022,Brendan Donovan,25,Maj-NL,St. Louis,126,468,391,64,110,83,21,1,5,45,60,1,59,70,14,1,2,8,2,3,0.281,0.394,0.379,0.773
iglesjo01,2022,José Iglesias,32,Maj-NL,Colorado,118,467,439,48,128,95,30,0,3,47,17,0,17,56,8,0,3,11,2,3,0.292,0.328,0.38,0.708
joeco01,2022,Connor Joe,29,Maj-NL,Colorado,111,467,404,56,96,65,20,4,7,28,55,0,55,97,7,0,1,8,6,2,0.238,0.338,0.359,0.697
candeje01,2022,Jeimer Candelario,28,Maj-AL,Detroit,124,467,429,49,93,59,19,2,13,50,28,1,27,109,6,0,4,9,0,1,0.217,0.272,0.361,0.633
